portid,year,month,portname,mean_n_total,median_n_total,std_n_total,cv_n_total,mean_n_tanker,tanker_share,mean_capacity,mean_capacity_tanker,tanker_capacity_share,mean_n_container,mean_n_dry_bulk,mean_n_general_cargo,mean_n_cargo,disruption_frequency_total,disruption_frequency_tanker,strong_disruption_frequency_total,strong_disruption_frequency_tanker,max_drop_n_total,max_drop_n_tanker,observed_days,estimated_7d_lost_vessels,estimated_14d_lost_vessels,estimated_30d_lost_vessels,estimated_7d_lost_tankers,estimated_14d_lost_tankers,estimated_30d_lost_tankers,estimated_7d_lost_capacity,estimated_14d_lost_capacity,estimated_30d_lost_capacity,estimated_7d_lost_tanker_capacity,estimated_14d_lost_tanker_capacity,estimated_30d_lost_tanker_capacity,criticality_score,criticality_class
chokepoint1,2021,5,Suez Canal,55.935483870967744,56.0,8.115563171548716,0.14508792290542688,15.774193548387096,0.2820069204152249,2652565.2258064514,703889.1290322581,0.26536166658003923,17.032258064516128,14.225806451612904,6.129032258064516,40.16129032258065,0.0,0.0,0.0,0.0,0.2551210428305401,0.37354988399071926,31,391.5483870967742,783.0967741935484,1678.0645161290322,110.41935483870967,220.83870967741933,473.22580645161287,18567956.58064516,37135913.16129032,79576956.77419354,4927223.903225807,9854447.806451613,21116673.870967742,20.901,2
chokepoint1,2021,6,Suez Canal,55.03333333333333,55.0,7.024505545653697,0.12764092451218104,15.766666666666667,0.2864930345245306,2634519.8666666667,741640.1,0.2815086382090419,16.433333333333334,14.166666666666666,5.9,39.266666666666666,0.03333333333333333,0.0,0.0,0.0,0.36402180496668685,0.4838709677419355,30,385.23333333333335,770.4666666666667,1651.0,110.36666666666667,220.73333333333335,473.0,18441639.066666666,36883278.13333333,79035596.0,5191480.7,10382961.4,22249203.0,22.449,2
chokepoint1,2021,7,Suez Canal,55.32258064516129,55.0,5.844582088134808,0.10564550713246591,14.741935483870968,0.2664723032069971,2564145.3870967743,669195.9677419355,0.26098206876624314,17.129032258064516,15.161290322580646,5.67741935483871,40.58064516129032,0.0,0.03225806451612903,0.0,0.0,0.15647921760391195,0.5964125560538117,31,387.258064516129,774.516129032258,1659.6774193548385,103.19354838709677,206.38709677419354,442.258064516129,17949017.70967742,35898035.41935484,76924361.61290322,4684371.774193549,9368743.548387097,20075879.032258064,20.188,2
chokepoint1,2021,8,Suez Canal,61.54838709677419,61.0,5.277870212357882,0.08575156005403267,16.483870967741936,0.2678197064989518,2723542.935483871,712416.3870967742,0.26157707220804455,17.06451612903226,19.225806451612904,6.032258064516129,45.064516129032256,0.03225806451612903,0.03225806451612903,0.0,0.0,0.1887506760411033,0.5151515151515151,31,430.83870967741933,861.6774193548387,1846.4516129032259,115.38709677419355,230.7741935483871,494.51612903225805,19064800.548387095,38129601.09677419,81706288.06451613,4986914.70967742,9973829.41935484,21372491.612903226,22.905,2
chokepoint1,2021,9,Suez Canal,62.733333333333334,63.0,8.967117452241764,0.14294023568929484,17.333333333333332,0.2763018065887354,2879860.3333333335,798862.9,0.27739640383023206,18.166666666666668,19.533333333333335,5.1,45.4,0.06666666666666667,0.0,0.0,0.0,0.3000542593597395,0.4071146245059289,30,439.1333333333333,878.2666666666667,1882.0,121.33333333333333,242.66666666666666,520.0,20159022.333333336,40318044.66666667,86395810.0,5592040.3,11184080.6,23965887.0,25.497,2
chokepoint1,2021,10,Suez Canal,60.903225806451616,61.0,8.375976913012106,0.13752928194034708,16.838709677419356,0.2764830508474576,2781180.1612903224,803115.4516129033,0.2887678629349562,17.612903225806452,18.322580645161292,5.451612903225806,44.064516129032256,0.03225806451612903,0.0,0.0,0.0,0.4168466522678186,0.4094488188976378,31,426.32258064516134,852.6451612903227,1827.0967741935485,117.87096774193549,235.74193548387098,505.16129032258067,19468261.129032258,38936522.258064516,83435404.83870967,5621808.161290323,11243616.322580647,24093463.5483871,23.591,2
chokepoint1,2021,11,Suez Canal,62.5,63.0,7.147461570134653,0.11435938512215445,17.866666666666667,0.28586666666666666,2789562.8333333335,718941.4666666667,0.2577254966533884,18.366666666666667,17.9,5.333333333333333,44.63333333333333,0.0,0.0,0.0,0.0,0.28650442477876104,0.4817658349328215,30,437.5,875.0,1875.0,125.06666666666666,250.13333333333333,536.0,19526939.833333336,39053879.66666667,83686885.0,5032590.266666667,10065180.533333333,21568244.0,22.104,2
chokepoint1,2021,12,Suez Canal,58.38709677419355,59.0,7.01748967155083,0.12018904962324625,16.806451612903224,0.28784530386740326,2758048.5483870967,747073.6451612903,0.270870375214453,17.225806451612904,16.93548387096774,4.516129032258065,41.58064516129032,0.06451612903225806,0.06451612903225806,0.0,0.0,0.28494041170097506,0.41634241245136183,31,408.7096774193549,817.4193548387098,1751.6129032258066,117.64516129032256,235.29032258064512,504.1935483870967,19306339.83870968,38612679.67741936,82741456.4516129,5229515.516129032,10459031.032258064,22412209.35483871,24.52,2
chokepoint1,2022,1,Suez Canal,58.58064516129032,57.0,8.131314750388924,0.13880548307381974,15.129032258064516,0.2582599118942731,2551975.4516129033,666689.5161290322,0.26124448638707326,17.612903225806452,16.161290322580644,6.774193548387097,43.45161290322581,0.0,0.03225806451612903,0.0,0.0,0.24786324786324787,0.7362637362637362,31,410.06451612903226,820.1290322580645,1757.4193548387095,105.90322580645162,211.80645161290323,453.8709677419355,17863828.16129032,35727656.32258064,76559263.5483871,4666826.612903226,9333653.225806452,20000685.48387097,20.37,2
chokepoint1,2022,2,Suez Canal,62.535714285714285,61.5,7.681059643608899,0.12282676757341472,15.535714285714286,0.24842946887492862,2776104.6071428573,699149.2857142857,0.25184543979913065,18.428571428571427,19.357142857142858,6.178571428571429,47.0,0.0,0.0,0.0,0.0,0.16802610114192493,0.5333333333333333,28,437.75,875.5,1876.0714285714284,108.75,217.5,466.0714285714286,19432732.25,38865464.5,83283138.21428572,4894045.0,9788090.0,20974478.57142857,21.407,2
chokepoint1,2022,3,Suez Canal,60.03225806451613,60.0,7.082767213303672,0.1179826886686802,17.29032258064516,0.28801719505642126,2544749.193548387,785350.5483870967,0.30861609088163516,17.870967741935484,15.774193548387096,6.0,42.74193548387097,0.0,0.0,0.0,0.0,0.19716002184598577,0.358974358974359,31,420.2258064516129,840.4516129032259,1800.967741935484,121.03225806451613,242.06451612903226,518.7096774193548,17813244.354838707,35626488.70967741,76342475.8064516,5497453.838709677,10994907.677419353,23560516.4516129,21.573,2
chokepoint1,2022,4,Suez Canal,64.23333333333333,63.0,8.223948767674404,0.12803241464983503,20.5,0.3191489361702128,2806367.2,908344.1,0.32367257570570235,19.066666666666666,15.433333333333334,6.433333333333334,43.733333333333334,0.03333333333333333,0.0,0.0,0.0,0.28386092371562016,0.3739967897271268,30,449.6333333333333,899.2666666666667,1927.0,143.5,287.0,615.0,19644570.400000002,39289140.800000004,84191016.0,6358408.7,12716817.4,27250323.0,25.251,2
chokepoint1,2022,5,Suez Canal,63.41935483870968,63.0,7.919487329991284,0.12487492738033051,20.032258064516128,0.3158697863682604,2839442.7419354836,964953.8064516129,0.3398391494923612,18.903225806451612,15.806451612903226,5.806451612903226,43.38709677419355,0.0,0.03225806451612903,0.0,0.0,0.20146137787056367,0.5184590690208668,31,443.93548387096774,887.8709677419355,1902.5806451612905,140.2258064516129,280.4516129032258,600.9677419354839,19876099.193548385,39752198.38709677,85183282.25806451,6754676.64516129,13509353.29032258,28948614.193548385,24.068,2
chokepoint1,2022,6,Suez Canal,67.33333333333333,67.0,8.719116268621903,0.12949182577161242,22.866666666666667,0.33960396039603963,3036928.6666666665,1135705.6,0.3739651880748818,18.7,16.933333333333334,5.866666666666666,44.46666666666667,0.0,0.0,0.0,0.0,0.22753547031003674,0.31818181818181823,30,471.3333333333333,942.6666666666666,2019.9999999999998,160.06666666666666,320.1333333333333,686.0,21258500.666666664,42517001.33333333,91107860.0,7949939.200000001,15899878.400000002,34071168.0,26.256,2
chokepoint1,2022,7,Suez Canal,70.51612903225806,71.0,9.681153401470079,0.13728991557436981,22.806451612903224,0.3234217749313815,3065499.129032258,1013552.2580645161,0.33063204894286913,20.096774193548388,18.096774193548388,6.451612903225806,47.70967741935484,0.03225806451612903,0.03225806451612903,0.0,0.0,0.3171912832929782,0.5927601809954751,31,493.61290322580646,987.2258064516129,2115.483870967742,159.64516129032256,319.2903225806451,684.1935483870967,21458493.903225806,42916987.80645161,91964973.87096775,7094865.806451613,14189731.612903226,30406567.741935484,27.176,2
chokepoint1,2022,8,Suez Canal,70.80645161290323,70.0,8.12986000223337,0.11481806836867173,22.29032258064516,0.3148063781321184,3203107.419354839,1105898.3548387096,0.34525796673452075,20.612903225806452,19.29032258064516,5.774193548387097,48.516129032258064,0.0,0.0,0.0,0.0,0.1705716963448923,0.36797752808988765,31,495.6451612903226,991.2903225806452,2124.193548387097,156.03225806451613,312.06451612903226,668.7096774193548,22421751.935483873,44843503.870967746,96093222.58064516,7741288.483870967,15482576.967741935,33176950.645161286,26.539,2
chokepoint1,2022,9,Suez Canal,68.93333333333334,70.5,8.407440601708963,0.12196480563407586,23.566666666666666,0.3418762088974855,3037483.433333333,1131028.3,0.372357026737364,19.2,18.0,4.966666666666667,45.36666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.2778045257583053,0.4537177541729893,30,482.53333333333336,965.0666666666667,2068.0,164.96666666666667,329.93333333333334,707.0,21262384.03333333,42524768.06666666,91124503.0,7917198.100000001,15834396.200000001,33930849.0,27.868,2
chokepoint1,2022,10,Suez Canal,70.35483870967742,71.0,7.989778416188083,0.11356402150473661,21.903225806451612,0.3113250802384227,3100794.193548387,1054146.4516129033,0.33996014756677323,19.612903225806452,19.451612903225808,5.935483870967742,48.45161290322581,0.03225806451612903,0.06451612903225806,0.0,0.0,0.2668621700879766,0.48275862068965514,31,492.48387096774195,984.9677419354839,2110.645161290323,153.32258064516128,306.64516129032256,657.0967741935484,21705559.354838707,43411118.70967741,93023825.8064516,7379025.161290323,14758050.322580647,31624393.5483871,27.282,2
chokepoint1,2022,11,Suez Canal,71.36666666666666,70.0,6.845503600191142,0.09592018122640555,23.8,0.3334890238206446,3138572.533333333,1163833.3666666667,0.3708161446983075,18.8,19.533333333333335,6.233333333333333,47.56666666666667,0.0,0.0,0.0,0.0,0.1951896392229417,0.27762039660056664,30,499.5666666666666,999.1333333333332,2141.0,166.6,333.2,714.0,21970007.733333334,43940015.46666667,94157176.0,8146833.566666666,16293667.133333333,34915001.0,27.013,2
chokepoint1,2022,12,Suez Canal,72.06451612903226,71.0,7.957954024626213,0.1104281892405607,24.387096774193548,0.3384064458370636,3249253.4516129033,1203487.2903225806,0.3703888626247913,18.419354838709676,19.774193548387096,6.161290322580645,47.67741935483871,0.03225806451612903,0.0,0.0,0.0,0.2521166509877704,0.34426229508196715,31,504.4516129032258,1008.9032258064516,2161.935483870968,170.70967741935485,341.4193548387097,731.6129032258065,22744774.16129032,45489548.32258064,97477603.5483871,8424411.032258064,16848822.064516127,36104618.70967742,29.042,2
chokepoint1,2023,1,Suez Canal,70.6774193548387,69.0,10.361425567215461,0.14660163970044698,24.193548387096776,0.34230944774075767,3160661.9032258065,1216660.0,0.3849383569809423,17.06451612903226,19.29032258064516,6.838709677419355,46.483870967741936,0.03225806451612903,0.0,0.0,0.0,0.3818878773358888,0.3697478991596639,31,494.7419354838709,989.4838709677418,2120.322580645161,169.35483870967744,338.7096774193549,725.8064516129033,22124633.322580647,44249266.64516129,94819857.09677419,8516620.0,17033240.0,36499800.0,28.787,2
chokepoint1,2023,2,Suez Canal,69.64285714285714,72.0,10.114947815592984,0.14524027632646336,25.642857142857142,0.36820512820512824,3140008.25,1245463.0714285714,0.3966432481279536,17.5,18.178571428571427,5.571428571428571,44.0,0.0,0.0,0.0,0.0,0.2907801418439716,0.33701657458563533,28,487.5,975.0,2089.285714285714,179.5,359.0,769.2857142857142,21980057.75,43960115.5,94200247.5,8718241.5,17436483.0,37363892.14285714,27.778,2
chokepoint1,2023,3,Suez Canal,71.48387096774194,70.0,10.301685841783163,0.14411203118017962,25.64516129032258,0.35875451263537905,3393769.2580645164,1347794.2580645161,0.3971378592878085,17.64516129032258,18.870967741935484,6.032258064516129,45.83870967741935,0.0,0.03225806451612903,0.0,0.0,0.2481927710843374,0.5219123505976095,31,500.38709677419354,1000.7741935483871,2144.516129032258,179.51612903225805,359.0322580645161,769.3548387096774,23756384.806451615,47512769.61290323,101813077.74193549,9434559.806451613,18869119.612903226,40433827.741935484,29.036,2
chokepoint1,2023,4,Suez Canal,77.0,76.5,9.421179368298597,0.1223529788090727,27.333333333333332,0.35497835497835495,3562252.3333333335,1363484.8,0.3827591850362088,19.766666666666666,20.233333333333334,6.333333333333333,49.666666666666664,0.0,0.0,0.0,0.0,0.24623115577889448,0.38303341902313626,30,539.0,1078.0,2310.0,191.33333333333331,382.66666666666663,820.0,24935766.333333336,49871532.66666667,106867570.0,9544393.6,19088787.2,40904544.0,30.098,2
chokepoint1,2023,5,Suez Canal,77.29032258064517,76.0,10.421751447132408,0.1348390212275061,26.741935483870968,0.34599332220367274,3538836.7419354836,1286163.6451612904,0.36344249225180514,20.580645161290324,20.774193548387096,6.064516129032258,50.54838709677419,0.03225806451612903,0.03225806451612903,0.0,0.0,0.36501079913606915,0.6314496314496314,31,541.0322580645162,1082.0645161290324,2318.709677419355,187.19354838709677,374.38709677419354,802.258064516129,24771857.193548385,49543714.38709677,106165102.25806451,9003145.516129034,18006291.032258067,38584909.354838714,30.912,2
chokepoint1,2023,6,Suez Canal,75.0,73.5,11.459072598931654,0.15278763465242204,26.433333333333334,0.35244444444444445,3473670.5,1320701.6333333333,0.3802034860051733,19.866666666666667,20.066666666666666,5.366666666666666,48.56666666666667,0.03333333333333333,0.0,0.0,0.0,0.31574239713774593,0.3877551020408163,30,525.0,1050.0,2250.0,185.03333333333333,370.06666666666666,793.0,24315693.5,48631387.0,104210115.0,9244911.433333334,18489822.866666667,39621049.0,30.817,2
chokepoint1,2023,7,Suez Canal,71.06451612903226,72.0,8.613692525550885,0.12120947267003061,26.06451612903226,0.3667725828415797,3195022.2258064514,1192279.5806451612,0.3731678518587518,20.806451612903224,15.806451612903226,5.709677419354839,45.0,0.0,0.03225806451612903,0.0,0.0,0.27297668038408784,0.38303341902313626,31,497.4516129032258,994.9032258064516,2131.935483870968,182.45161290322582,364.90322580645164,781.9354838709678,22365155.58064516,44730311.16129032,95850666.77419354,8345957.064516129,16691914.129032258,35768387.41935483,27.776,2
chokepoint1,2023,8,Suez Canal,71.29032258064517,71.0,8.926341349762126,0.12521112300571308,23.387096774193548,0.3280542986425339,3246174.0322580645,1122535.3870967743,0.3458025897385205,20.870967741935484,18.161290322580644,5.451612903225806,47.903225806451616,0.0,0.0,0.0,0.0,0.25855513307984795,0.3959731543624161,31,499.03225806451616,998.0645161290323,2138.709677419355,163.70967741935485,327.4193548387097,701.6129032258065,22723218.225806452,45446436.451612905,97385220.96774194,7857747.709677421,15715495.419354841,33676061.61290323,26.99,2
chokepoint1,2023,9,Suez Canal,73.9,74.5,8.409149368601337,0.11379092515022106,25.1,0.33964817320703655,3441750.9,1220593.7666666666,0.35464326214505143,20.7,19.533333333333335,5.266666666666667,48.8,0.03333333333333333,0.0,0.0,0.0,0.24756154203437064,0.30612244897959184,30,517.3000000000001,1034.6000000000001,2217.0,175.70000000000002,351.40000000000003,753.0,24092256.3,48184512.6,103252527.0,8544156.366666667,17088312.733333334,36617813.0,29.9,2
chokepoint1,2023,10,Suez Canal,75.96774193548387,78.0,8.60032507512649,0.1132102239188625,24.93548387096774,0.32823779193205943,3450979.0322580645,1207403.1935483871,0.3498726541836889,20.419354838709676,21.548387096774192,5.806451612903226,51.03225806451613,0.06451612903225806,0.03225806451612903,0.0,0.0,0.24,0.5193591455273698,31,531.7741935483871,1063.5483870967741,2279.032258064516,174.54838709677418,349.09677419354836,748.0645161290322,24156853.225806452,48313706.451612905,103529370.96774194,8451822.35483871,16903644.70967742,36222095.80645161,31.243,2
chokepoint1,2023,11,Suez Canal,76.2,75.5,7.284371555976346,0.09559542724378406,24.766666666666666,0.32502187226596674,3516143.3,1194354.4,0.3396773959696125,19.433333333333334,23.066666666666666,5.6,51.43333333333333,0.0,0.03333333333333333,0.0,0.0,0.16776750330250995,0.4015957446808511,30,533.4,1066.8,2286.0,173.36666666666667,346.73333333333335,743.0,24613003.099999998,49226006.199999996,105484299.0,8360480.799999999,16720961.599999998,35830632.0,28.558,2
chokepoint1,2023,12,Suez Canal,71.19354838709677,71.0,9.809584954994136,0.13778755487304858,24.612903225806452,0.3457181694608066,3065897.806451613,1134587.0322580645,0.37006681366565336,14.419354838709678,23.129032258064516,6.32258064516129,46.58064516129032,0.0967741935483871,0.03225806451612903,0.0,0.0,0.2676056338028169,0.43243243243243246,31,498.3548387096774,996.7096774193548,2135.806451612903,172.29032258064515,344.5806451612903,738.3870967741935,21461284.645161293,42922569.29032259,91976934.1935484,7942109.225806451,15884218.451612903,34037610.96774194,30.981,2
chokepoint1,2024,1,Suez Canal,47.74193548387097,48.0,8.370454953527451,0.17532709699956148,15.806451612903226,0.3310810810810811,1851717.064516129,761546.7419354839,0.4112651746472311,9.193548387096774,17.161290322580644,4.580645161290323,31.93548387096774,0.0967741935483871,0.06451612903225806,0.0,0.0,0.4152680021656741,0.5238095238095238,31,334.19354838709677,668.3870967741935,1432.258064516129,110.64516129032258,221.29032258064515,474.19354838709677,12962019.451612903,25924038.903225806,55551511.93548387,5330827.193548387,10661654.387096774,22846402.258064516,23.097,2
chokepoint1,2024,2,Suez Canal,42.03448275862069,43.0,5.609193719884536,0.13344267258133843,13.344827586206897,0.31747333880229694,1591499.103448276,711348.1034482758,0.44696732904656317,8.758620689655173,14.586206896551724,4.551724137931035,28.689655172413794,0.0,0.0,0.0,0.0,0.34374999999999994,0.5023696682464455,29,294.2413793103448,588.4827586206897,1261.0344827586207,93.41379310344828,186.82758620689657,400.3448275862069,11140493.724137932,22280987.448275864,47744973.10344828,4979436.724137931,9958873.448275862,21340443.103448275,17.185,2
chokepoint1,2024,3,Suez Canal,38.70967741935484,38.0,5.6047215118867815,0.14478863905707517,13.548387096774194,0.35,1362082.6129032257,600086.2903225806,0.44056526721497474,8.290322580645162,12.290322580645162,4.096774193548387,25.161290322580644,0.03225806451612903,0.03225806451612903,0.0,0.0,0.32312651087832395,0.5599022004889975,31,270.9677419354839,541.9354838709678,1161.2903225806451,94.83870967741936,189.67741935483872,406.4516129032258,9534578.29032258,19069156.58064516,40862478.38709677,4200604.0322580645,8401208.064516129,18002588.709677417,17.513,2
chokepoint1,2024,4,Suez Canal,40.666666666666664,40.5,6.789105539243628,0.166945218178122,14.333333333333334,0.3524590163934427,1387327.6666666667,657887.4666666667,0.4742120282567228,8.733333333333333,12.9,4.1,26.333333333333332,0.0,0.03333333333333333,0.0,0.0,0.2351973684210526,0.48148148148148145,30,284.66666666666663,569.3333333333333,1220.0,100.33333333333334,200.66666666666669,430.0,9711293.666666668,19422587.333333336,41619830.0,4605212.266666667,9210424.533333333,19736624.0,16.746,2
chokepoint1,2024,5,Suez Canal,40.67741935483871,41.0,6.347635238282015,0.15604813036220655,15.129032258064516,0.37192704203013477,1347029.8064516129,647707.7096774194,0.48084140868688785,8.67741935483871,11.806451612903226,4.548387096774194,25.548387096774192,0.0,0.03225806451612903,0.0,0.0,0.24306139613120267,0.5374449339207048,31,284.741935483871,569.483870967742,1220.3225806451615,105.90322580645162,211.80645161290323,453.8709677419355,9429208.64516129,18858417.29032258,40410894.19354839,4533953.9677419355,9067907.935483871,19431231.290322583,16.88,2
chokepoint1,2024,6,Suez Canal,38.833333333333336,39.0,4.698373404028054,0.12098815632690267,14.8,0.3811158798283262,1334764.4,666894.8,0.49963484192416285,8.666666666666666,10.633333333333333,4.3,24.033333333333335,0.0,0.0,0.0,0.0,0.2301324503311258,0.411764705882353,30,271.83333333333337,543.6666666666667,1165.0,103.60000000000001,207.20000000000002,444.0,9343350.799999999,18686701.599999998,40042932.0,4668263.600000001,9336527.200000001,20006844.0,16.888,2
chokepoint1,2024,7,Suez Canal,38.16129032258065,39.0,4.576000977517002,0.1199121135274954,14.129032258064516,0.3702451394759087,1215574.0967741935,580577.5806451613,0.47761595297716364,8.838709677419354,10.516129032258064,4.258064516129032,24.032258064516128,0.0,0.0,0.0,0.0,0.20983318700614578,0.4457274826789838,31,267.1290322580645,534.258064516129,1144.8387096774195,98.90322580645162,197.80645161290323,423.8709677419355,8509018.677419353,17018037.354838707,36467222.9032258,4064043.0645161294,8128086.129032259,17417327.41935484,15.888,2
chokepoint1,2024,8,Suez Canal,40.0,40.0,5.674504383644443,0.14186260959111108,14.935483870967742,0.37338709677419357,1252744.1935483871,562200.9032258064,0.4487755011127828,8.741935483870968,11.774193548387096,4.064516129032258,25.06451612903226,0.03225806451612903,0.0,0.0,0.0,0.29054054054054057,0.4713656387665198,31,280.0,560.0,1200.0,104.54838709677419,209.09677419354838,448.06451612903226,8769209.35483871,17538418.70967742,37582325.80645161,3935406.322580645,7870812.64516129,16866027.096774194,17.517,2
chokepoint1,2024,9,Suez Canal,37.233333333333334,36.5,7.623391105933304,0.20474640391942622,15.1,0.405550581915846,1221911.4,598293.9333333333,0.4896377375097191,7.9,10.1,3.6,22.133333333333333,0.03333333333333333,0.0,0.0,0.0,0.5492487479131886,0.5291479820627802,30,260.6333333333333,521.2666666666667,1117.0,105.7,211.4,453.0,8553379.799999999,17106759.599999998,36657342.0,4188057.533333333,8376115.066666666,17948818.0,17.855,2
chokepoint1,2024,10,Suez Canal,37.38709677419355,37.0,5.289470164738234,0.14147849448393895,14.225806451612904,0.3805004314063848,1177136.2580645161,548800.2903225806,0.4662164524818351,9.0,9.96774193548387,3.806451612903226,23.161290322580644,0.0,0.0,0.0,0.0,0.2888498683055312,0.53125,31,261.7096774193549,523.4193548387098,1121.6129032258066,99.58064516129033,199.16129032258067,426.77419354838713,8239953.806451613,16479907.612903226,35314087.741935484,3841602.0322580645,7683204.064516129,16464008.709677419,15.692,1
chokepoint1,2024,11,Suez Canal,35.9,35.5,7.35480138741189,0.20486911942651506,13.3,0.37047353760445684,1131441.0666666667,528017.0666666667,0.4666765969722624,8.9,9.133333333333333,3.8666666666666667,22.6,0.06666666666666667,0.0,0.0,0.0,0.40913160250671443,0.5047169811320754,30,251.29999999999998,502.59999999999997,1077.0,93.10000000000001,186.20000000000002,399.0,7920087.466666667,15840174.933333334,33943232.0,3696119.466666667,7392238.933333334,15840512.0,18.01,2
chokepoint1,2024,12,Suez Canal,35.58064516129032,35.0,7.902633289178096,0.2221048340566827,13.161290322580646,0.36990027198549413,1191309.5483870967,552252.1935483871,0.46356733587511023,8.806451612903226,9.35483870967742,3.870967741935484,22.419354838709676,0.03225806451612903,0.03225806451612903,0.0,0.0,0.7129186602870814,1.0,31,249.06451612903226,498.1290322580645,1067.4193548387095,92.12903225806453,184.25806451612905,394.8387096774194,8339166.838709677,16678333.677419353,35739286.451612905,3865765.3548387103,7731530.709677421,16567565.806451615,16.776,2
chokepoint1,2025,1,Suez Canal,37.0,37.0,6.623191577077223,0.17900517775884386,13.03225806451613,0.35222319093286836,1243244.7419354839,568372.8709677419,0.45716893206634346,9.161290322580646,9.741935483870968,4.516129032258065,23.967741935483872,0.0,0.0,0.0,0.0,0.34720908230842007,0.3814432989690722,31,259.0,518.0,1110.0,91.22580645161291,182.45161290322582,390.9677419354839,8702713.193548387,17405426.387096774,37297342.258064516,3978610.0967741935,7957220.193548387,17051186.129032258,15.502,1
chokepoint1,2025,2,Suez Canal,34.035714285714285,34.0,5.554325260599086,0.16319108845411795,12.214285714285714,0.3588667366211962,1177958.1785714286,503645.03571428574,0.4275576543176451,9.357142857142858,8.321428571428571,3.7857142857142856,21.821428571428573,0.03571428571428571,0.03571428571428571,0.0,0.0,0.3959731543624161,0.6808510638297872,28,238.25,476.5,1021.0714285714286,85.5,171.0,366.4285714285714,8245707.25,16491414.5,35338745.35714286,3525515.25,7051030.5,15109351.071428573,16.303,2
chokepoint1,2025,3,Suez Canal,37.16129032258065,36.0,6.288066868779034,0.16921013275360247,14.612903225806452,0.39322916666666663,1391568.0967741935,703186.2580645161,0.50531932982265,8.67741935483871,9.193548387096774,3.870967741935484,22.548387096774192,0.0,0.0,0.0,0.0,0.24392439243924388,0.31989924433249367,31,260.1290322580645,520.258064516129,1114.8387096774195,102.29032258064517,204.58064516129033,438.38709677419354,9740976.677419353,19481953.354838707,41747042.9032258,4922303.806451613,9844607.612903226,21095587.741935484,17.228,2
chokepoint1,2025,4,Suez Canal,36.733333333333334,37.0,8.22918830929789,0.2240250900897792,14.3,0.38929219600725956,1308744.9333333333,658959.2333333333,0.5035047063410472,9.033333333333333,8.833333333333334,3.9,22.433333333333334,0.06666666666666667,0.0,0.0,0.0,0.5372050816696915,0.518348623853211,30,257.1333333333333,514.2666666666667,1102.0,100.10000000000001,200.20000000000002,429.0,9161214.533333333,18322429.066666666,39262348.0,4612714.633333333,9225429.266666666,19768777.0,19.531,2
chokepoint1,2025,5,Suez Canal,36.935483870967744,36.0,7.27523417204316,0.19697140553129952,14.387096774193548,0.3895196506550218,1338086.8064516129,681537.1290322581,0.5093370069461958,9.290322580645162,9.0,3.6129032258064515,22.548387096774192,0.0,0.0,0.0,0.0,0.3258426966292135,0.42857142857142855,31,258.5483870967742,517.0967741935484,1108.0645161290322,100.70967741935483,201.41935483870967,431.61290322580646,9366607.64516129,18733215.29032258,40142604.19354839,4770759.903225807,9541519.806451613,20446113.870967742,16.895,2
chokepoint1,2025,6,Suez Canal,36.46666666666667,36.0,5.263624903660669,0.14434071947881175,14.466666666666667,0.39670932358318095,1228663.5333333334,638863.2,0.519965948909365,9.2,8.166666666666666,4.033333333333333,22.0,0.0,0.0,0.0,0.0,0.2643051771117167,0.4582392776523702,30,255.26666666666668,510.53333333333336,1094.0,101.26666666666667,202.53333333333333,434.0,8600644.733333334,17201289.46666667,36859906.0,4472042.399999999,8944084.799999999,19165896.0,16.441,2
chokepoint1,2025,7,Suez Canal,37.645161290322584,37.0,5.016960481518494,0.13326973001463008,15.290322580645162,0.4061696658097686,1385633.3548387096,727225.7096774194,0.5248327107152165,8.483870967741936,8.935483870967742,4.387096774193548,22.35483870967742,0.0,0.03225806451612903,0.0,0.0,0.23076923076923084,0.5414847161572053,31,263.5161290322581,527.0322580645162,1129.3548387096776,107.03225806451613,214.06451612903226,458.7096774193549,9699433.483870966,19398866.967741933,41569000.645161286,5090579.9677419355,10181159.935483871,21816771.290322583,17.584,2
chokepoint1,2025,8,Suez Canal,38.38709677419355,39.0,6.636652867999244,0.1728875957209887,14.806451612903226,0.3857142857142857,1364762.677419355,652541.1935483871,0.4781352863358519,9.03225806451613,9.96774193548387,3.6451612903225805,23.580645161290324,0.03225806451612903,0.03225806451612903,0.0,0.0,0.375,0.4618834080717489,31,268.7096774193549,537.4193548387098,1151.6129032258066,103.64516129032258,207.29032258064515,444.19354838709677,9553338.741935484,19106677.48387097,40942880.32258065,4567788.35483871,9135576.70967742,19576235.806451615,18.295,2
chokepoint1,2025,9,Suez Canal,41.7,41.0,5.82592304363393,0.13971038473942277,15.866666666666667,0.38049560351718625,1510670.4,744927.5,0.49311054218047834,9.533333333333333,11.433333333333334,3.8333333333333335,25.833333333333332,0.0,0.03333333333333333,0.0,0.0,0.23707957342083674,0.45701357466063347,30,291.90000000000003,583.8000000000001,1251.0,111.06666666666666,222.13333333333333,476.0,10574692.799999999,21149385.599999998,45320112.0,5214492.5,10428985.0,22347825.0,18.057,2
